"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Essertines-sur-Yverdon VD","55,1 Prozent der Stimmbürgerinnen und Stimmbürger in Essertines-sur-Yverdon haben Ja gesagt zur Pensionskassenreform. Essertines-sur-Yverdon hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Essertines-sur-Yverdon (VD)","Les habitants d'Essertines-sur-Yverdon acceptent à 55,1 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Essertines-sur-Yverdon a approuvé la réforme, contrairement à son canton.","Essertines-sur-Yverdon (VD)","Il 55,1 per cento degli elettori di Essertines-sur-Yverdon ha accolto la modifica del diritto di locazione (sublocazione). Essertines-sur-Yverdon ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Etagnières VD","56,7 Prozent der Stimmbürgerinnen und Stimmbürger von Etagnières haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Etagnières hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Etagnières (VD)","A Etagnières, les citoyens rejettent à 56,7 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Etagnières a rejeté la réforme, tout comme son canton.","Etagnières (VD)","Nel comune di Etagnières, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 56,7 per cento di voti contrari. Etagnières ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Fey VD","In Fey ist die Änderung des Mietrechts bei Untermiete mit 55,8 Prozent gescheitert. Fey hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Fey (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Fey. Les citoyens de la commune ont refusé le texte à 55,8 pour cent. Fey a rejeté la réforme, tout comme son canton.","Fey (VD)","Il 55,8 per cento degli elettori di Fey ha respinto la modifica del diritto di locazione (sublocazione). Fey ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Froideville VD","53,2 Prozent der Stimmbürgerinnen und Stimmbürger von Froideville haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Froideville hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Froideville (VD)","A Froideville, les citoyens rejettent à 53,2 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Froideville a rejeté la réforme, tout comme son canton.","Froideville (VD)","Nel comune di Froideville, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 53,2 per cento di voti contrari. Froideville ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Morrens VD","In Morrens VD ist die Änderung des Mietrechts bei Untermiete mit 50,4 Prozent gescheitert. Morrens VD hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Morrens (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Morrens (VD). Les citoyens de la commune ont refusé le texte à 50,4 pour cent. Morrens (VD) a rejeté la réforme, tout comme son canton.","Morrens (VD)","Il 50,4 per cento degli elettori di Morrens VD ha respinto la modifica del diritto di locazione (sublocazione). Morrens VD ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Oulens-sous-Echallens VD","Oulens-sous-Echallens hat die Änderung des Mietrechts bei Untermiete angenommen. Die Gemeinde stimmte der Vorlage mit Ja-Stimmen-Anteil von 54,1 Prozent zu. Oulens-sous-Echallens hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Oulens-sous-Echallens (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location passe la rampe avec 54,1 pour cent de oui à Oulens-sous-Echallens. Oulens-sous-Echallens a approuvé la réforme, contrairement à son canton.","Oulens-sous-Echallens (VD)","La modifica del diritto di locazione (sublocazione) è stata accolta a Oulens-sous-Echallens, dove ha riscosso il 54,1 per cento di voti a favore. Oulens-sous-Echallens ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Pailly VD","56,2 Prozent der Stimmbürgerinnen und Stimmbürger von Pailly haben sich für die Änderung des Mietrechts bei Untermiete ausgesprochen. Pailly hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Pailly (VD)","A Pailly, les habitants disent oui à  56,2 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Pailly a approuvé la réforme, contrairement à son canton.","Pailly (VD)","Nel comune di Pailly, i cittadini hanno accolto la modifica del diritto di locazione (sublocazione) con il 56,2 per cento di voti favorevoli. Pailly ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Penthéréaz VD","57,3 Prozent der Stimmbürgerinnen und Stimmbürger in Penthéréaz haben Ja gesagt zur Pensionskassenreform. Penthéréaz hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Penthéréaz (VD)","Les habitants de Penthéréaz acceptent à 57,3 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Penthéréaz a approuvé la réforme, contrairement à son canton.","Penthéréaz (VD)","Il 57,3 per cento degli elettori di Penthéréaz ha accolto la modifica del diritto di locazione (sublocazione). Penthéréaz ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Poliez-Pittet VD","Mit 133 Nein zu 116 Ja haben die Stimmbürgerinnen und Stimmbürger von Poliez-Pittet die Änderung des Mietrechts bei Untermiete abgelehnt. Das sind 53,4 Prozent. Poliez-Pittet hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Poliez-Pittet (VD)","La population de Poliez-Pittet rejette à 53,4 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Poliez-Pittet a rejeté la réforme, tout comme son canton.","Poliez-Pittet (VD)","A Poliez-Pittet gli abitanti si sono opposti alla modifica del diritto di locazione (sublocazione) con il 53,4 per cento di voti a sfavore. Poliez-Pittet ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Rueyres VD","61,1 Prozent der Stimmbürgerinnen und Stimmbürger in Rueyres haben Ja gesagt zur Pensionskassenreform. Rueyres hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Rueyres (VD)","Les habitants de Rueyres acceptent à 61,1 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Rueyres a approuvé la réforme, contrairement à son canton.","Rueyres (VD)","Il 61,1 per cento degli elettori di Rueyres ha accolto la modifica del diritto di locazione (sublocazione). Rueyres ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Saint-Barthélemy VD","50,8 Prozent der Stimmbürgerinnen und Stimmbürger von Saint-Barthélemy VD haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Saint-Barthélemy VD hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Saint-Barthélemy (VD)","A Saint-Barthélemy (VD), les citoyens rejettent à 50,8 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Saint-Barthélemy (VD) a rejeté la réforme, tout comme son canton.","Saint-Barthélemy (VD)","Nel comune di Saint-Barthélemy VD, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 50,8 per cento di voti contrari. Saint-Barthélemy VD ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Villars-le-Terroir VD","Mit 223 Ja zu 164 Nein hat sich Villars-le-Terroir für die Änderung des Mietrechts bei Untermiete ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 57,6 Prozent. Villars-le-Terroir hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Villars-le-Terroir (VD)","Villars-le-Terroir dit oui à 57,6 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Villars-le-Terroir a approuvé la réforme, contrairement à son canton.","Villars-le-Terroir (VD)","Gli abitanti di Villars-le-Terroir hanno accolto la modifica del diritto di locazione (sublocazione) con il 57,6 per cento di ""sì"". Villars-le-Terroir ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Vuarrens VD","Mit 178 Ja zu 115 Nein hat sich Vuarrens für die Änderung des Mietrechts bei Untermiete ausgesprochen. Das entspricht einem Ja-Stimmen-Anteil von 60,8 Prozent. Vuarrens hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Vuarrens (VD)","Vuarrens dit oui à 60,8 pour cent à l'assouplissement du droit du bail dans le domaine de la sous-location. Vuarrens a approuvé la réforme, contrairement à son canton.","Vuarrens (VD)","Gli abitanti di Vuarrens hanno accolto la modifica del diritto di locazione (sublocazione) con il 60,8 per cento di ""sì"". Vuarrens ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Montilliez VD","52,8 Prozent der Stimmbürgerinnen und Stimmbürger in Montilliez haben Ja gesagt zur Pensionskassenreform. Montilliez hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Montilliez (VD)","Les habitants de Montilliez acceptent à 52,8 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Montilliez a approuvé la réforme, contrairement à son canton.","Montilliez (VD)","Il 52,8 per cento degli elettori di Montilliez ha accolto la modifica del diritto di locazione (sublocazione). Montilliez ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Goumoëns VD","Die Änderung des Mietrechts bei Untermiete ist in Goumoëns mit 56,5 Prozent der Stimmen angenommen worden. Goumoëns hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Goumoëns (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé par 56,5 pour cent des votants à Goumoëns. Goumoëns a approuvé la réforme, contrairement à son canton.","Goumoëns (VD)","A Goumoëns gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 56,5 per cento di ""sì"". Goumoëns ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Bonvillars VD","51,4 Prozent der Stimmbürgerinnen und Stimmbürger in Bonvillars haben Ja gesagt zur Pensionskassenreform. Bonvillars hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Bonvillars (VD)","Les habitants de Bonvillars acceptent à 51,4 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Bonvillars a approuvé la réforme, contrairement à son canton.","Bonvillars (VD)","Il 51,4 per cento degli elettori di Bonvillars ha accolto la modifica del diritto di locazione (sublocazione). Bonvillars ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Bullet VD","In Bullet hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 53,4 Prozent haben die Vorlage abgelehnt. Bullet hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Bullet (VD)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Bullet. Les habitants ont refusé le texte à 53,4 pour cent. Bullet a rejeté la réforme, tout comme son canton.","Bullet (VD)","Gli elettori di Bullet si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 53,4 per cento di voti contrari. Bullet ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Champagne VD","Unentschieden in Champagne: Genau gleich viele Stimmbürgerinnen und Stimmbürger haben bei der Abstimmung über die Änderung des Mietrechts bei Untermiete ein Ja oder ein Nein in die Urne gelegt, nämlich 147.","Champagne (VD)","Egalité parfaite à Champagne! Les électeurs de cette commune sont 147 à approuver l'assouplissement du droit du bail dans le domaine de la sous-location et 147 à la refuser.","Champagne (VD)","A Champagne è stato raggiunto un risultato di parità. La modifica del diritto di locazione (sublocazione) ha ricevuto 147 voti a favore e altrettanti contrari."
"Concise VD","In Concise hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 57,2 Prozent haben die Vorlage abgelehnt. Concise hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Concise (VD)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Concise. Les habitants ont refusé le texte à 57,2 pour cent. Concise a rejeté la réforme, tout comme son canton.","Concise (VD)","Gli elettori di Concise si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 57,2 per cento di voti contrari. Concise ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Corcelles-près-Concise VD","53,2 Prozent der Stimmbürgerinnen und Stimmbürger in Corcelles-près-Concise haben Ja gesagt zur Pensionskassenreform. Corcelles-près-Concise hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Corcelles-près-Concise (VD)","Les habitants de Corcelles-près-Concise acceptent à 53,2 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Corcelles-près-Concise a approuvé la réforme, contrairement à son canton.","Corcelles-près-Concise (VD)","Il 53,2 per cento degli elettori di Corcelles-près-Concise ha accolto la modifica del diritto di locazione (sublocazione). Corcelles-près-Concise ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Fiez VD","In Fiez hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 55,7 Prozent haben die Vorlage abgelehnt. Fiez hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Fiez (VD)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Fiez. Les habitants ont refusé le texte à 55,7 pour cent. Fiez a rejeté la réforme, tout comme son canton.","Fiez (VD)","Gli elettori di Fiez si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 55,7 per cento di voti contrari. Fiez ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Fontaines-sur-Grandson VD","Ja zur Änderung des Mietrechts bei Untermiete in Fontaines-sur-Grandson. Mit 38 Ja- zu 35 Nein-Stimmen ist Vorlage angenommen worden. Fontaines-sur-Grandson hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Fontaines-sur-Grandson (VD)","Les électeurs de la petite commune de Fontaines-sur-Grandson veulent que le droit du bail soit assoupli dans le domaine de la sous-location. Ils ont dit oui au texte par 38 voix, contre 35. Fontaines-sur-Grandson a approuvé la réforme, contrairement à son canton.","Fontaines-sur-Grandson (VD)","La modifica del diritto di locazione (sublocazione) è stata accolta dagli elettori di Fontaines-sur-Grandson, dove i voti a favore sono stati 38 e quelli contrari 35. Fontaines-sur-Grandson ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Giez VD","53,9 Prozent der Stimmbürgerinnen und Stimmbürger in Giez haben Ja gesagt zur Pensionskassenreform. Giez hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Giez (VD)","Les habitants de Giez acceptent à 53,9 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Giez a approuvé la réforme, contrairement à son canton.","Giez (VD)","Il 53,9 per cento degli elettori di Giez ha accolto la modifica del diritto di locazione (sublocazione). Giez ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Grandevent VD","60 der Stimmbürgerinnen und Stimmbürger von Grandevent haben die Änderung des Mietrechts bei Untermiete abgelehnt. Grandevent hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Grandevent (VD)","Les habitants de Grandevent s'opposent à l'assouplissement du droit du bail dans le domaine de la sous-location par 60 pour cent des voix. Grandevent a rejeté la réforme, tout comme son canton.","Grandevent (VD)","Gli abitanti di Grandevent hanno respinto la modifica del diritto di locazione (sublocazione) con il 60 per cento di ""no"". Grandevent ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Grandson VD","Grandson ist gegen die Änderung des Mietrechts bei Untermiete: Die Gemeinde hat die Vorlage mit 53,9 Prozent Nein verworfen. Grandson hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Grandson (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 53,9 pour cent à Grandson. Grandson a rejeté la réforme, tout comme son canton.","Grandson (VD)","I cittadini di Grandson hanno respinto la modifica del diritto di locazione (sublocazione) con il 53,9 per cento di voti contrari. Grandson ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Mauborget VD","Mauborget hat die Änderung des Mietrechts bei Untermiete mit 29 Nein- zu 26 Ja-Stimmen abgelehnt. Mauborget hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Mauborget (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location ne passe pas la rampe à Mauborget. Les habitants de cette petite commune l'ont rejeté par 29 voix, contre 26. Mauborget a rejeté la réforme, tout comme son canton.","Mauborget (VD)","La modifica del diritto di locazione (sublocazione) è stata respinta dagli elettori di Mauborget, dove i ""no"" sono stati 29 e i voti favorevoli 26. Mauborget ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Mutrux VD","Mutrux hat die Änderung des Mietrechts bei Untermiete mit 23 Ja- zu 22 Nein-Stimmen angenommen. Mutrux hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Mutrux (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location est validé à Mutrux. Les citoyens de cette petite commune sont 23 à soutenir le texte, contre 22 à le refuser. Mutrux a approuvé la réforme, contrairement à son canton.","Mutrux (VD)","La modifica del diritto di locazione (sublocazione) ha passato la prova delle urne a Mutrux, dove ha raccolto 23 voti favorevoli e 22 voti contrari. Mutrux ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Novalles VD","Ja zur Änderung des Mietrechts bei Untermiete in Novalles. Mit 30 Ja- zu 17 Nein-Stimmen ist Vorlage angenommen worden. Novalles hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Novalles (VD)","Les électeurs de la petite commune de Novalles veulent que le droit du bail soit assoupli dans le domaine de la sous-location. Ils ont dit oui au texte par 30 voix, contre 17. Novalles a approuvé la réforme, contrairement à son canton.","Novalles (VD)","La modifica del diritto di locazione (sublocazione) è stata accolta dagli elettori di Novalles, dove i voti a favore sono stati 30 e quelli contrari 17. Novalles ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Onnens VD","Die Änderung des Mietrechts bei Untermiete ist in Onnens VD mit 52,9 Prozent der Stimmen angenommen worden. Onnens VD hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Onnens (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location est approuvé par 52,9 pour cent des votants à Onnens (VD). Onnens (VD) a approuvé la réforme, contrairement à son canton.","Onnens (VD)","A Onnens VD gli abitanti hanno accolto la modifica del diritto di locazione (sublocazione) con il 52,9 per cento di ""sì"". Onnens VD ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Provence VD","Mit 58,3 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Provence für die Änderung des Mietrechts bei Untermiete gestimmt. Provence hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Provence (VD)","La population de Provence approuve à 58,3 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Provence a approuvé la réforme, contrairement à son canton.","Provence (VD)","I cittadini di Provence hanno accolto la modifica del diritto di locazione (sublocazione) con il 58,3 per cento di voti a favore. Provence ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Sainte-Croix VD","Sainte-Croix ist gegen die Änderung des Mietrechts bei Untermiete: Die Gemeinde hat die Vorlage mit 64,4 Prozent Nein verworfen. Sainte-Croix hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Sainte-Croix (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location est refusé à 64,4 pour cent à Sainte-Croix. Sainte-Croix a rejeté la réforme, tout comme son canton.","Sainte-Croix (VD)","I cittadini di Sainte-Croix hanno respinto la modifica del diritto di locazione (sublocazione) con il 64,4 per cento di voti contrari. Sainte-Croix ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Tévenon VD","In Tévenon hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 54,8 Prozent haben die Vorlage abgelehnt. Tévenon hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Tévenon (VD)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Tévenon. Les habitants ont refusé le texte à 54,8 pour cent. Tévenon a rejeté la réforme, tout comme son canton.","Tévenon (VD)","Gli elettori di Tévenon si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 54,8 per cento di voti contrari. Tévenon ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Belmont-sur-Lausanne VD","In Belmont-sur-Lausanne hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 52,4 Prozent haben die Vorlage abgelehnt. Belmont-sur-Lausanne hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Belmont-sur-Lausanne (VD)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Belmont-sur-Lausanne. Les habitants ont refusé le texte à 52,4 pour cent. Belmont-sur-Lausanne a rejeté la réforme, tout comme son canton.","Belmont-sur-Lausanne (VD)","Gli elettori di Belmont-sur-Lausanne si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 52,4 per cento di voti contrari. Belmont-sur-Lausanne ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Cheseaux-sur-Lausanne VD","In Cheseaux-sur-Lausanne ist die Änderung des Mietrechts bei Untermiete mit 64,7 Prozent gescheitert. Cheseaux-sur-Lausanne hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Cheseaux-sur-Lausanne (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas convaincu à Cheseaux-sur-Lausanne. Les citoyens de la commune ont refusé le texte à 64,7 pour cent. Cheseaux-sur-Lausanne a rejeté la réforme, tout comme son canton.","Cheseaux-sur-Lausanne (VD)","Il 64,7 per cento degli elettori di Cheseaux-sur-Lausanne ha respinto la modifica del diritto di locazione (sublocazione). Cheseaux-sur-Lausanne ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Crissier VD","Crissier hat die Änderung des Mietrechts bei Untermiete mit 59,8 Prozent Nein-Stimmen verworfen. Crissier hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Crissier (VD)","L'assouplissement du droit du bail dans le domaine de la sous-location n'a pas trouvé grâce aux yeux des citoyens de Crissier. Ils ont refusé le texte à 59,8 pour cent. Crissier a rejeté la réforme, tout comme son canton.","Crissier (VD)","La modifica del diritto di locazione (sublocazione) è stata respinta a Crissier, dove ha riscosso il 59,8 per cento di ""no"". Crissier ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Epalinges VD","In Epalinges hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 59,9 Prozent haben die Vorlage abgelehnt. Epalinges hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Epalinges (VD)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Epalinges. Les habitants ont refusé le texte à 59,9 pour cent. Epalinges a rejeté la réforme, tout comme son canton.","Epalinges (VD)","Gli elettori di Epalinges si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 59,9 per cento di voti contrari. Epalinges ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Jouxtens-Mézery VD","Mit 59,7 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Jouxtens-Mézery für die Änderung des Mietrechts bei Untermiete gestimmt. Jouxtens-Mézery hat damit anders abgestimmt als der Kanton Waadt, der die Vorlage abgelehnt hat.","Jouxtens-Mézery (VD)","La population de Jouxtens-Mézery approuve à 59,7 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Jouxtens-Mézery a approuvé la réforme, contrairement à son canton.","Jouxtens-Mézery (VD)","I cittadini di Jouxtens-Mézery hanno accolto la modifica del diritto di locazione (sublocazione) con il 59,7 per cento di voti a favore. Jouxtens-Mézery ha accolto il testo, contrariamente a quanto avvenuto a livello cantonale."
"Lausanne VD","Keine Schweizer Gemeinde hat sich deutlicher gegen die Vorlage ausgesprochen als Lausanne mit einem Nein-Stimmen-Anteil von 80,3 Prozent. Lausanne hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Waadt.","Lausanne (VD)","Nulle part ailleurs en Suisse, l'assouplissement du droit du bail dans le domaine de la sous-location n'est rejeté plus fortement qu'à Lausanne: c'est non à 80,3 pour cent. Le plus fort pourcentage de non du canton de Vaud a été obtenu à Lausanne.","Losanna (VD)","In nessun altro comune svizzero la modifica del diritto di locazione (sublocazione) è stata respinta come a Losanna, dove l'elettorato l'ha affossata con il 80,3 per cento di voti contrari. Il maggior numero di ""no"" nel canton Vaud è stato ottenuto a Losanna."
"Le Mont-sur-Lausanne VD","53,9 Prozent der Stimmbürgerinnen und Stimmbürger von Le Mont-sur-Lausanne haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Le Mont-sur-Lausanne hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Le Mont-sur-Lausanne (VD)","Au Mont-sur-Lausanne, les citoyens rejettent à 53,9 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Le Mont-sur-Lausanne a rejeté la réforme, tout comme son canton.","Le Mont-sur-Lausanne (VD)","Nel comune di Le Mont-sur-Lausanne, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 53,9 per cento di voti contrari. Le Mont-sur-Lausanne ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Paudex VD","In Paudex hat die Änderung des Mietrechts bei Untermiete keine Mehrheit gefunden: 58,5 Prozent haben die Vorlage abgelehnt. Paudex hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Paudex (VD)","C'est non à l'assouplissement du droit du bail dans le domaine de la sous-location à Paudex. Les habitants ont refusé le texte à 58,5 pour cent. Paudex a rejeté la réforme, tout comme son canton.","Paudex (VD)","Gli elettori di Paudex si sono mostrati scettici nei confronti della modifica del diritto di locazione (sublocazione), che è stata respinta con il 58,5 per cento di voti contrari. Paudex ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Prilly VD","72,3 Prozent der Stimmbürgerinnen und Stimmbürger von Prilly haben sich gegen die Änderung des Mietrechts bei Untermiete ausgesprochen. Prilly hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Prilly (VD)","A Prilly, les citoyens rejettent à 72,3 pour cent l'assouplissement du droit du bail dans le domaine de la sous-location. Prilly a rejeté la réforme, tout comme son canton.","Prilly (VD)","Nel comune di Prilly, i cittadini hanno respinto la modifica del diritto di locazione (sublocazione) con il 72,3 per cento di voti contrari. Prilly ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Pully VD","Mit 3'491 Nein zu 2'544 Ja haben die Stimmbürgerinnen und Stimmbürger von Pully die Änderung des Mietrechts bei Untermiete abgelehnt. Das sind 57,8 Prozent. Pully hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Pully (VD)","La population de Pully rejette à 57,8 pour cent des voix l'assouplissement du droit du bail dans le domaine de la sous-location. Pully a rejeté la réforme, tout comme son canton.","Pully (VD)","A Pully gli abitanti si sono opposti alla modifica del diritto di locazione (sublocazione) con il 57,8 per cento di voti a sfavore. Pully ha respinto il testo, risultato che si è confermato anche a livello cantonale."
"Renens VD","Renens VD hat schweizweit den dritthöchsten Nein-Anteil bei dieser Abstimmung: 76,7 Prozent haben die Vorlage verworfen. Renens VD hat damit gleich wie der Kanton Waadt Nein gesagt zu dieser Vorlage.","Renens (VD)","Renens (VD) se classe au troisième rang des plus forts refus de l'assouplissement du droit du bail dans le domaine de la sous-location. Le rejet atteint 76,7 pour cent. Renens (VD) a rejeté la réforme, tout comme son canton.","Renens (VD)","Terzo posto nella classifica dei comuni in cui la modifica del diritto di locazione (sublocazione) è stata respinta più nettamente per Renens VD. L'oggetto in votazione ha ricevuto il 76,7 per cento di voti contrari. Renens VD ha respinto il testo, risultato che si è confermato anche a livello cantonale."
