"Gemeinde_de","Text_de","Gemeinde_fr","Text_fr","Gemeinde_it","Text_it"
"Arogno TI","Mit 1'982 Nein zu 1'608 Ja haben die Stimmbürgerinnen und Stimmbürger von Arogno die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Das sind 55,2 Prozent. Arogno hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Arogno (TI)","La population d'Arogno rejette à 55,2 pour cent des voix le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Arogno a rejeté la réforme, contrairement à son canton.","Arogno (TI)","A Arogno gli abitanti si sono opposti al finanziamento uniforme delle prestazioni con il 55,2 per cento di voti a sfavore. Arogno ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Astano TI","Astano hat der einheitlichen Finanzierung der Leistungen im Gesundheitswesen mit 6'786 Ja- zu 1'967 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 77,5 Prozent. Astano hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Astano (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée passe la rampe avec 77,5 pour cent de oui à Astano. Astano a approuvé la réforme, tout comme son canton.","Astano (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Astano, dove ha riscosso il 77,5 per cento di voti a favore. Astano ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Bedano TI","Bedano hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 77,8 Prozent Nein-Stimmen verworfen. Bedano hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Bedano (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas trouvé grâce aux yeux des citoyens de Bedano. Ils ont refusé le texte à 77,8 pour cent. Bedano a rejeté la réforme, contrairement à son canton.","Bedano (TI)","Il finanziamento uniforme delle prestazioni è stato respinto a Bedano, dove ha riscosso il 77,8 per cento di ""no"". Bedano ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Bedigliora TI","Mit 5'175 Ja zu 4'930 Nein hat sich Bedigliora für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Das entspricht 51,2 Prozent. Bedigliora hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Bedigliora (TI)","Bedigliora dit oui à 51,2 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Bedigliora a approuvé la réforme, tout comme son canton.","Bedigliora (TI)","Gli abitanti di Bedigliora hanno accolto il finanziamento uniforme delle prestazioni con il 51,2 per cento di ""sì"". Bedigliora ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Bioggio TI","Mit 50,3 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Bioggio die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Bioggio hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Bioggio (TI)","La population de Bioggio approuve à 50,3 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Bioggio a approuvé la réforme, tout comme son canton.","Bioggio (TI)","I cittadini di Bioggio hanno accolto il finanziamento uniforme delle prestazioni con il 50,3 per cento di voti a favore. Bioggio ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Bissone TI","53,9 Prozent der Stimmbürgerinnen und Stimmbürger in Bissone haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Bissone hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Bissone (TI)","Les habitants de Bissone acceptent avec 53,9 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Bissone a approuvé la réforme, tout comme son canton.","Bissone (TI)","Il 53,9 per cento degli elettori di Bissone ha accolto il finanziamento uniforme delle prestazioni. Bissone ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Brusino Arsizio TI","Mit 8'311 Ja zu 1'874 Nein hat sich Brusino Arsizio für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Das entspricht 81,6 Prozent. Brusino Arsizio hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Brusino Arsizio (TI)","Brusino Arsizio dit oui à 81,6 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Brusino Arsizio a approuvé la réforme, tout comme son canton.","Brusino Arsizio (TI)","Gli abitanti di Brusino Arsizio hanno accolto il finanziamento uniforme delle prestazioni con il 81,6 per cento di ""sì"". Brusino Arsizio ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Cademario TI","Ja zur einheitlichen Finanzierung der Leistungen im Gesundheitswesen in Cademario. Die Gemeinde hat die Vorlage mit 50,7 Prozent der Stimmen angenommen. Cademario hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Cademario (TI)","Les habitants de Cademario soutiennent à 50,7 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Cademario a approuvé la réforme, tout comme son canton.","Cademario (TI)","Gli elettori di Cademario si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 50,7 per cento di ""sì"". Cademario ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Cadempino TI","Cadempino hat der einheitlichen Finanzierung der Leistungen im Gesundheitswesen mit 9'955 Ja- zu 3'084 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 76,3 Prozent. Cadempino hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Cadempino (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée passe la rampe avec 76,3 pour cent de oui à Cadempino. Cadempino a approuvé la réforme, tout comme son canton.","Cadempino (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Cadempino, dove ha riscosso il 76,3 per cento di voti a favore. Cadempino ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Canobbio TI","50,7 Prozent der Stimmbürgerinnen und Stimmbürger in Canobbio haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Canobbio hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Canobbio (TI)","Les habitants de Canobbio acceptent avec 50,7 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Canobbio a approuvé la réforme, tout comme son canton.","Canobbio (TI)","Il 50,7 per cento degli elettori di Canobbio ha accolto il finanziamento uniforme delle prestazioni. Canobbio ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Caslano TI","In Caslano hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 94,7 Prozent haben die Vorlage abgelehnt. Caslano hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Caslano (TI)","C'est non au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée à Caslano. Les habitants ont refusé le texte à 94,7 pour cent. Caslano a rejeté la réforme, contrairement à son canton.","Caslano (TI)","Gli elettori di Caslano si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 94,7 per cento di voti contrari. Caslano ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Comano TI","Ja zur einheitlichen Finanzierung der Leistungen im Gesundheitswesen in Comano. Die Gemeinde hat die Vorlage mit 93,7 Prozent der Stimmen angenommen. Comano hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Comano (TI)","Les habitants de Comano soutiennent à 93,7 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Comano a approuvé la réforme, tout comme son canton.","Comano (TI)","Gli elettori di Comano si sono mostrati favorevoli al finanziamento uniforme delle prestazioni, che ha ricevuto il 93,7 per cento di ""sì"". Comano ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Cureglia TI","Cureglia hat der einheitlichen Finanzierung der Leistungen im Gesundheitswesen mit 9'737 Ja- zu 1'184 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 89,2 Prozent. Cureglia hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Cureglia (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée passe la rampe avec 89,2 pour cent de oui à Cureglia. Cureglia a approuvé la réforme, tout comme son canton.","Cureglia (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Cureglia, dove ha riscosso il 89,2 per cento di voti a favore. Cureglia ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Curio TI","84,6 Prozent der Stimmbürgerinnen und Stimmbürger in Curio haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Curio hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Curio (TI)","Les habitants de Curio acceptent avec 84,6 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Curio a approuvé la réforme, tout comme son canton.","Curio (TI)","Il 84,6 per cento degli elettori di Curio ha accolto il finanziamento uniforme delle prestazioni. Curio ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Grancia TI","Mit 72,6 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Grancia die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Grancia hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Grancia (TI)","La population de Grancia approuve à 72,6 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Grancia a approuvé la réforme, tout comme son canton.","Grancia (TI)","I cittadini di Grancia hanno accolto il finanziamento uniforme delle prestazioni con il 72,6 per cento di voti a favore. Grancia ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Gravesano TI","Gravesano hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 94,5 Prozent Nein-Stimmen verworfen. Gravesano hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Gravesano (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas trouvé grâce aux yeux des citoyens de Gravesano. Ils ont refusé le texte à 94,5 pour cent. Gravesano a rejeté la réforme, contrairement à son canton.","Gravesano (TI)","Il finanziamento uniforme delle prestazioni è stato respinto a Gravesano, dove ha riscosso il 94,5 per cento di ""no"". Gravesano ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Lamone TI","Lamone hat der einheitlichen Finanzierung der Leistungen im Gesundheitswesen mit 7'921 Ja- zu 4'434 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 64,1 Prozent. Lamone hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Lamone (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée passe la rampe avec 64,1 pour cent de oui à Lamone. Lamone a approuvé la réforme, tout comme son canton.","Lamone (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Lamone, dove ha riscosso il 64,1 per cento di voti a favore. Lamone ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Lugano TI","88,3 Prozent der Stimmbürgerinnen und Stimmbürger in Lugano haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Lugano hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Lugano (TI)","Les habitants de Lugano acceptent avec 88,3 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Lugano a approuvé la réforme, tout comme son canton.","Lugano (TI)","Il 88,3 per cento degli elettori di Lugano ha accolto il finanziamento uniforme delle prestazioni. Lugano ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Magliaso TI","Magliaso hat der einheitlichen Finanzierung der Leistungen im Gesundheitswesen mit 4'537 Ja- zu 2'727 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 62,5 Prozent. Magliaso hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Magliaso (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée passe la rampe avec 62,5 pour cent de oui à Magliaso. Magliaso a approuvé la réforme, tout comme son canton.","Magliaso (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Magliaso, dove ha riscosso il 62,5 per cento di voti a favore. Magliaso ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Manno TI","92 Prozent der Stimmbürgerinnen und Stimmbürger von Manno haben sich für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Manno hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Manno (TI)","A Manno, les habitants disent oui à  92 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Manno a approuvé la réforme, tout comme son canton.","Manno (TI)","Nel comune di Manno, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 92 per cento di voti favorevoli. Manno ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Massagno TI","Massagno hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 80,8 Prozent Nein verworfen. Massagno hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Massagno (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est refusé à 80,8 pour cent à Massagno. Massagno a rejeté la réforme, contrairement à son canton.","Massagno (TI)","I cittadini di Massagno hanno respinto il finanziamento uniforme delle prestazioni con il 80,8 per cento di voti contrari. Massagno ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Melide TI","In Melide hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 53,2 Prozent haben die Vorlage abgelehnt. Melide hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Melide (TI)","C'est non au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée à Melide. Les habitants ont refusé le texte à 53,2 pour cent. Melide a rejeté la réforme, contrairement à son canton.","Melide (TI)","Gli elettori di Melide si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 53,2 per cento di voti contrari. Melide ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Mezzovico-Vira TI","Die einheitliche Finanzierung der Leistungen im Gesundheitswesen ist in Mezzovico-Vira mit 61,3 Prozent der Stimmen angenommen worden. Mezzovico-Vira hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Mezzovico-Vira (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est approuvé à Mezzovico-Vira par 61,3 pour cent des votants. Mezzovico-Vira a approuvé la réforme, tout comme son canton.","Mezzovico-Vira (TI)","A Mezzovico-Vira gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 61,3 per cento di ""sì"". Mezzovico-Vira ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Miglieglia TI","76 Prozent der Stimmbürgerinnen und Stimmbürger von Miglieglia haben sich für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Miglieglia hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Miglieglia (TI)","A Miglieglia, les habitants disent oui à  76 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Miglieglia a approuvé la réforme, tout comme son canton.","Miglieglia (TI)","Nel comune di Miglieglia, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 76 per cento di voti favorevoli. Miglieglia ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Morcote TI","Morcote hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen mit 79,8 Prozent Nein-Stimmen verworfen. Morcote hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Morcote (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas trouvé grâce aux yeux des citoyens de Morcote. Ils ont refusé le texte à 79,8 pour cent. Morcote a rejeté la réforme, contrairement à son canton.","Morcote (TI)","Il finanziamento uniforme delle prestazioni è stato respinto a Morcote, dove ha riscosso il 79,8 per cento di ""no"". Morcote ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Muzzano TI","Muzzano hat der einheitlichen Finanzierung der Leistungen im Gesundheitswesen mit 5'026 Ja- zu 4'437 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 53,1 Prozent. Muzzano hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Muzzano (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée passe la rampe avec 53,1 pour cent de oui à Muzzano. Muzzano a approuvé la réforme, tout comme son canton.","Muzzano (TI)","Il finanziamento uniforme delle prestazioni è stato accolto a Muzzano, dove ha riscosso il 53,1 per cento di voti a favore. Muzzano ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Neggio TI","Mit 8'771 Ja zu 6'936 Nein hat sich Neggio für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Das entspricht 55,8 Prozent. Neggio hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Neggio (TI)","Neggio dit oui à 55,8 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Neggio a approuvé la réforme, tout comme son canton.","Neggio (TI)","Gli abitanti di Neggio hanno accolto il finanziamento uniforme delle prestazioni con il 55,8 per cento di ""sì"". Neggio ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Novaggio TI","In Novaggio hat die einheitliche Finanzierung der Leistungen im Gesundheitswesen keine Mehrheit gefunden: 96,2 Prozent haben die Vorlage abgelehnt. Novaggio hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Novaggio (TI)","C'est non au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée à Novaggio. Les habitants ont refusé le texte à 96,2 pour cent. Novaggio a rejeté la réforme, contrairement à son canton.","Novaggio (TI)","Gli elettori di Novaggio si sono mostrati scettici nei confronti del finanziamento uniforme delle prestazioni, che è stato respinto con il 96,2 per cento di voti contrari. Novaggio ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Origlio TI","71,8 Prozent der Stimmbürgerinnen und Stimmbürger von Origlio haben sich für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Origlio hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Origlio (TI)","A Origlio, les habitants disent oui à  71,8 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Origlio a approuvé la réforme, tout comme son canton.","Origlio (TI)","Nel comune di Origlio, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 71,8 per cento di voti favorevoli. Origlio ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Paradiso TI","83,1 Prozent der Stimmbürgerinnen und Stimmbürger von Paradiso haben sich gegen die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Paradiso hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Paradiso (TI)","A Paradiso, les citoyens rejettent à 83,1 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Paradiso a rejeté la réforme, contrairement à son canton.","Paradiso (TI)","Nel comune di Paradiso, i cittadini hanno respinto il finanziamento uniforme delle prestazioni con il 83,1 per cento di voti contrari. Paradiso ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Ponte Capriasca TI","Die einheitliche Finanzierung der Leistungen im Gesundheitswesen ist in Ponte Capriasca mit 56,2 Prozent der Stimmen angenommen worden. Ponte Capriasca hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Ponte Capriasca (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est approuvé à Ponte Capriasca par 56,2 pour cent des votants. Ponte Capriasca a approuvé la réforme, tout comme son canton.","Ponte Capriasca (TI)","A Ponte Capriasca gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 56,2 per cento di ""sì"". Ponte Capriasca ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Porza TI","Mit 6'609 Nein zu 891 Ja haben die Stimmbürgerinnen und Stimmbürger von Porza die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Das sind 88,1 Prozent. Porza hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Porza (TI)","La population de Porza rejette à 88,1 pour cent des voix le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Porza a rejeté la réforme, contrairement à son canton.","Porza (TI)","A Porza gli abitanti si sono opposti al finanziamento uniforme delle prestazioni con il 88,1 per cento di voti a sfavore. Porza ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Pura TI","Keine Mehrheit für die einheitliche Finanzierung der Leistungen im Gesundheitswesen in Pura: Die Vorlage ist mit 56,6 Prozent gescheitert. Pura hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Pura (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée n'a pas convaincu à Pura. Les citoyens de la commune ont refusé le texte à 56,6 pour cent. Pura a rejeté la réforme, contrairement à son canton.","Pura (TI)","Il 56,6 per cento degli elettori di Pura ha respinto il finanziamento uniforme delle prestazioni. Pura ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Savosa TI","Mit 71,9 Prozent Ja-Stimmen hat eine Mehrheit der Abstimmenden in Savosa die einheitliche Finanzierung der Leistungen im Gesundheitswesen befürwortet. Savosa hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Savosa (TI)","La population de Savosa approuve à 71,9 pour cent le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Savosa a approuvé la réforme, tout comme son canton.","Savosa (TI)","I cittadini di Savosa hanno accolto il finanziamento uniforme delle prestazioni con il 71,9 per cento di voti a favore. Savosa ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Sorengo TI","60,2 der Stimmbürgerinnen und Stimmbürger von Sorengo haben die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Sorengo hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Sorengo (TI)","Les habitants de Sorengo s'opposent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée par 60,2 pour cent des voix. Sorengo a rejeté la réforme, contrairement à son canton.","Sorengo (TI)","Gli abitanti di Sorengo hanno respinto il finanziamento uniforme delle prestazioni con il 60,2 per cento di ""no"". Sorengo ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Capriasca TI","Mit 4'948 Nein zu 3'600 Ja haben die Stimmbürgerinnen und Stimmbürger von Capriasca die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Das sind 57,9 Prozent. Capriasca hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Capriasca (TI)","La population de Capriasca rejette à 57,9 pour cent des voix le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Capriasca a rejeté la réforme, contrairement à son canton.","Capriasca (TI)","A Capriasca gli abitanti si sono opposti al finanziamento uniforme delle prestazioni con il 57,9 per cento di voti a sfavore. Capriasca ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Torricella-Taverne TI","81 der Stimmbürgerinnen und Stimmbürger von Torricella-Taverne haben die einheitliche Finanzierung der Leistungen im Gesundheitswesen abgelehnt. Torricella-Taverne hat damit anders abgestimmt als der Kanton Tessin, der die Vorlage angenommen hat.","Torricella-Taverne (TI)","Les habitants de Torricella-Taverne s'opposent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée par 81 pour cent des voix. Torricella-Taverne a rejeté la réforme, contrairement à son canton.","Torricella-Taverne (TI)","Gli abitanti di Torricella-Taverne hanno respinto il finanziamento uniforme delle prestazioni con il 81 per cento di ""no"". Torricella-Taverne ha respinto il testo, contrariamente a quanto registrato a livello cantonale."
"Vernate TI","Die einheitliche Finanzierung der Leistungen im Gesundheitswesen ist in Vernate mit 60,1 Prozent der Stimmen angenommen worden. Vernate hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Vernate (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est approuvé à Vernate par 60,1 pour cent des votants. Vernate a approuvé la réforme, tout comme son canton.","Vernate (TI)","A Vernate gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 60,1 per cento di ""sì"". Vernate ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Vezia TI","74,9 Prozent der Stimmbürgerinnen und Stimmbürger in Vezia haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Vezia hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Vezia (TI)","Les habitants de Vezia acceptent avec 74,9 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Vezia a approuvé la réforme, tout comme son canton.","Vezia (TI)","Il 74,9 per cento degli elettori di Vezia ha accolto il finanziamento uniforme delle prestazioni. Vezia ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Vico Morcote TI","63,5 Prozent der Stimmbürgerinnen und Stimmbürger in Vico Morcote haben Ja gesagt zur einheitliche Finanzierung der Leistungen im Gesundheitswesen. Vico Morcote hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Vico Morcote (TI)","Les habitants de Vico Morcote acceptent avec 63,5 pour cent de oui le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Vico Morcote a approuvé la réforme, tout comme son canton.","Vico Morcote (TI)","Il 63,5 per cento degli elettori di Vico Morcote ha accolto il finanziamento uniforme delle prestazioni. Vico Morcote ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Collina d'Oro TI","71,2 Prozent der Stimmbürgerinnen und Stimmbürger von Collina d'Oro haben sich für die einheitliche Finanzierung der Leistungen im Gesundheitswesen ausgesprochen. Collina d'Oro hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Collina d'Oro (TI)","A Collina d'Oro, les habitants disent oui à  71,2 pour cent au financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée. Collina d'Oro a approuvé la réforme, tout comme son canton.","Collina d'Oro (TI)","Nel comune di Collina d'Oro, i cittadini hanno accolto il finanziamento uniforme delle prestazioni con il 71,2 per cento di voti favorevoli. Collina d'Oro ha accolto il testo, così come quanto avvenuto a livello cantonale."
"Alto Malcantone TI","Die einheitliche Finanzierung der Leistungen im Gesundheitswesen ist in Alto Malcantone mit 56,7 Prozent der Stimmen angenommen worden. Alto Malcantone hat damit gleich wie der Kanton Tessin Ja gesagt zu dieser Vorlage.","Alto Malcantone (TI)","Le financement uniforme des prestations médicales ambulatoires, stationnaires et les soins de longue durée est approuvé à Alto Malcantone par 56,7 pour cent des votants. Alto Malcantone a approuvé la réforme, tout comme son canton.","Alto Malcantone (TI)","A Alto Malcantone gli abitanti hanno accolto il finanziamento uniforme delle prestazioni con il 56,7 per cento di ""sì"". Alto Malcantone ha accolto il testo, così come quanto avvenuto a livello cantonale."
